year,student_id,gender,race,class,region,discrimination_complaint
1999,S301050,F,white,9A,california,0
1999,S301051,M,white,10B,ohio,0
1999,S301052,M,white,9A,illinois,0
1999,S301053,M,white,10A,ohio,0
1999,S301054,F,white,11B,new_york,0
1999,S301055,M,white,11B,texas,0
1999,S301056,F,white,10A,pennsylvania,0
1999,S301057,F,white,9B,california,0
1999,S301058,F,white,9B,michigan,0
1999,S301059,M,white,10B,new_york,0
1999,S301060,M,white,12B,illinois,0
1999,S301061,M,white,10B,pennsylvania,0
1999,S301062,M,white,9A,illinois,0
1999,S301063,M,white,10B,ohio,0
1999,S301064,F,white,11B,michigan,0
1999,S301065,M,white,10A,michigan,0
1999,S301066,M,white,10B,texas,0
1999,S301067,M,white,11A,pennsylvania,0
1999,S301068,F,white,12A,california,0
1999,S301069,F,white,11B,florida,0
1999,S301070,M,white,9A,new_york,0
1999,S301071,F,white,11A,florida,0
1999,S301072,M,white,9A,illinois,0
1999,S301073,M,white,10B,california,0
1999,S301074,F,white,11A,ohio,0
1999,S301075,M,white,11A,georgia,0
1999,S301076,M,white,10A,pennsylvania,0
1999,S301077,F,white,9B,new_york,0
1999,S301078,F,white,11A,north_carolina,0
1999,S301079,F,white,9B,illinois,1
1999,S301080,F,white,9B,illinois,0
1999,S301081,M,white,9B,new_york,0
1999,S301082,M,white,9A,texas,0
1999,S301083,F,white,11B,new_york,0
1999,S301084,F,black,11A,california,0
1999,S301085,F,black,9A,georgia,0
1999,S301086,F,black,9A,ohio,0
1999,S301087,F,black,11A,north_carolina,0
1999,S301088,F,black,9B,florida,0
1999,S301089,M,black,12B,illinois,0
1999,S301090,M,black,11A,florida,0
1999,S301091,M,black,11A,illinois,0
1999,S301092,M,black,9B,michigan,0
1999,S301093,F,black,11A,georgia,1
1999,S301094,M,black,12B,california,0
1999,S301095,M,black,9B,california,0
1999,S301096,M,hispanic,9A,texas,0
1999,S301097,M,hispanic,9A,california,0
1999,S301098,M,hispanic,12A,florida,0
1999,S301099,F,hispanic,10A,california,0
1999,S301100,F,asian,9B,florida,0
1999,S301101,F,other,9B,florida,0
2000,S300001,M,white,12A,georgia,0
2000,S300002,M,white,11B,georgia,0
2000,S300004,M,white,12B,illinois,0
2000,S300005,M,white,12A,texas,0
2000,S300006,M,white,11B,new_york,0
2000,S300007,M,white,12A,new_york,0
2000,S300008,F,white,11B,california,0
2000,S300009,F,white,12A,ohio,0
2000,S300010,F,white,11B,florida,0
2000,S300011,F,white,12A,michigan,0
2000,S300012,F,white,11B,california,0
2000,S300013,F,white,12B,georgia,0
2000,S300014,M,white,12B,california,0
2000,S300015,M,white,11A,north_carolina,0
2000,S300016,F,white,11B,georgia,1
2000,S300018,M,white,12A,ohio,0
2000,S300019,F,white,11A,california,0
2000,S300020,M,white,12B,new_york,0
2000,S300022,F,white,11A,ohio,0
2000,S300023,M,white,11A,new_york,0
2000,S300026,M,white,12B,california,0
2000,S300028,M,white,11B,north_carolina,0
2000,S300030,M,white,12A,north_carolina,0
2000,S300031,M,white,11B,pennsylvania,0
2000,S300032,M,white,11A,texas,0
2000,S300033,M,white,11B,texas,0
2000,S300034,F,white,12A,california,0
2000,S300035,F,white,12A,new_york,0
2000,S300036,F,white,12A,ohio,0
2000,S300037,M,white,11B,pennsylvania,0
2000,S300038,M,white,11A,texas,0
2000,S300039,M,white,11B,florida,1
2000,S300040,M,white,11A,new_york,0
2000,S300046,M,white,12A,texas,0
2000,S300047,F,white,12A,georgia,0
2000,S300048,F,white,11B,north_carolina,0
2000,S300049,M,white,12A,new_york,0
2000,S300050,M,white,11B,illinois,0
2000,S300051,F,white,11B,texas,0
2000,S300052,M,white,11B,ohio,0
2000,S300054,M,white,11A,texas,0
2000,S300055,F,white,11B,texas,0
2000,S300057,F,white,12A,texas,0
2000,S300058,F,white,11A,illinois,0
2000,S300059,M,white,11B,north_carolina,0
2000,S300060,F,white,11A,georgia,0
2000,S300062,M,white,11A,pennsylvania,0
2000,S300065,M,white,11B,new_york,0
2000,S300066,M,white,11B,pennsylvania,0
2000,S300068,F,white,12A,pennsylvania,0
2000,S300069,F,white,12B,illinois,0
2000,S300070,F,white,12B,new_york,0
2000,S300071,F,white,11B,michigan,0
2000,S300072,M,white,11A,michigan,0
2000,S300073,M,white,12A,north_carolina,0
2000,S300074,M,white,11B,california,0
2000,S300075,F,white,12A,illinois,0
2000,S300077,M,white,11A,illinois,0
2000,S300078,M,white,11B,texas,0
2000,S300080,M,white,11B,illinois,0
2000,S300081,F,white,11B,florida,0
2000,S300082,M,white,12B,georgia,0
2000,S300083,F,white,11B,california,0
2000,S300084,F,white,12A,california,0
2000,S300085,F,white,12A,illinois,0
2000,S300086,F,white,11B,california,0
2000,S300087,M,white,11B,georgia,0
2000,S300088,F,white,12B,north_carolina,0
2000,S300091,F,white,11B,florida,0
2000,S300092,F,white,11A,illinois,0
2000,S300093,F,white,11A,north_carolina,0
2000,S300094,F,white,11A,pennsylvania,0
2000,S300096,F,white,12A,florida,0
2000,S300097,M,white,12A,north_carolina,0
2000,S300098,F,white,11A,north_carolina,0
2000,S300099,M,white,12A,michigan,0
2000,S300101,F,white,11B,georgia,0
2000,S300102,M,white,11B,illinois,0
2000,S300103,M,white,11A,florida,0
2000,S300106,M,white,12B,california,0
2000,S300108,F,white,11A,texas,0
2000,S300109,F,white,11A,illinois,0
2000,S300110,M,white,12A,new_york,0
2000,S300111,F,white,12B,texas,0
2000,S300113,M,white,11B,illinois,0
2000,S300114,M,white,11A,california,0
2000,S300115,F,white,11A,pennsylvania,0
2000,S300117,F,white,12B,north_carolina,0
2000,S300118,F,white,11A,illinois,0
2000,S300119,M,white,11B,texas,0
2000,S300121,M,white,11B,illinois,0
2000,S300125,F,white,12B,georgia,0
2000,S300126,M,white,12B,michigan,0
2000,S300127,M,white,12A,texas,0
2000,S300128,F,white,11A,texas,0
2000,S300130,M,white,12B,pennsylvania,0
2000,S300131,M,white,11B,california,0
2000,S300132,F,white,12A,ohio,0
2000,S300134,M,white,12B,california,0
2000,S300135,F,white,12A,new_york,0
2000,S300136,M,white,12B,pennsylvania,0
2000,S300138,M,white,11A,michigan,1
2000,S300139,M,white,11B,pennsylvania,0
2000,S300140,M,white,11B,california,0
2000,S300141,M,white,12B,north_carolina,0
2000,S300142,F,white,11A,texas,0
2000,S300143,F,white,11A,florida,0
2000,S300144,M,white,12B,ohio,0
2000,S300145,M,white,11A,georgia,0
2000,S300146,M,white,12A,california,0
2000,S300147,M,white,11B,ohio,0
2000,S300148,F,white,11B,pennsylvania,0
2000,S300149,M,white,12A,north_carolina,0
2000,S300150,M,white,12B,florida,0
2000,S300151,F,white,11A,new_york,0
2000,S300152,F,white,11A,california,0
2000,S300153,F,white,11A,texas,0
2000,S300157,F,white,11B,florida,0
2000,S300160,M,white,11B,new_york,0
2000,S300162,M,white,11A,florida,0
2000,S300163,M,white,12B,michigan,0
2000,S300164,M,white,11A,california,0
2000,S300165,F,white,12A,georgia,0
2000,S300166,F,white,11B,california,0
2000,S300167,M,white,11B,new_york,0
2000,S300169,M,white,11A,illinois,0
2000,S300170,F,white,11B,florida,0
2000,S300172,M,white,12A,ohio,0
2000,S300173,F,white,12A,ohio,0
2000,S300174,F,white,12A,new_york,0
2000,S300177,M,white,11B,ohio,0
2000,S300178,F,white,11B,michigan,0
2000,S300179,M,white,12A,georgia,0
2000,S300181,F,white,12A,florida,0
2000,S300182,F,white,11B,michigan,0
2000,S300183,M,white,12B,michigan,1
2000,S300186,F,white,11A,michigan,0
2000,S300188,F,white,11A,florida,1
2000,S300189,M,white,12A,new_york,0
2000,S300191,M,white,12A,florida,0
2000,S300193,M,white,11A,new_york,0
2000,S300194,M,white,11A,georgia,0
2000,S300195,F,white,12A,california,0
2000,S300196,M,white,12B,florida,0
2000,S300197,M,white,12A,ohio,0
2000,S300199,F,white,12A,georgia,0
2000,S300200,M,white,12A,california,0
2000,S300201,F,white,11B,florida,0
2000,S300202,F,white,11B,michigan,0
2000,S300203,F,white,11B,ohio,0
2000,S300204,M,white,11B,north_carolina,0
2000,S300205,M,white,11A,georgia,0
2000,S300206,F,white,11B,georgia,0
2000,S300208,M,white,11A,california,0
2000,S300209,F,white,12B,new_york,0
2000,S300210,F,white,11B,illinois,0
2000,S300211,M,white,11A,ohio,0
2000,S300212,F,white,12B,north_carolina,0
2000,S300213,F,white,11B,georgia,0
2000,S300214,F,white,12A,texas,0
2000,S300215,F,white,11B,north_carolina,0
2000,S300216,M,white,12A,michigan,0
2000,S300218,M,white,12A,california,0
2000,S300219,F,white,11A,illinois,0
2000,S300220,M,white,11A,georgia,0
2000,S300221,M,white,12B,texas,1
2000,S300222,M,white,11A,california,0
2000,S300223,M,white,11A,new_york,1
2000,S300225,F,white,12A,ohio,0
2000,S300226,M,white,11B,michigan,0
2000,S300227,F,white,12A,texas,0
2000,S300228,F,white,11A,california,0
2000,S300229,M,white,12A,georgia,0
2000,S300230,M,white,11B,new_york,0
2000,S300231,M,white,11A,texas,0
2000,S300233,F,white,12B,pennsylvania,0
2000,S300234,M,white,11B,michigan,0
2000,S300238,F,white,12A,california,0
2000,S300239,F,white,12A,new_york,0
2000,S300240,F,white,12A,georgia,0
2000,S300241,M,white,12B,texas,0
2000,S300243,F,white,11B,ohio,0
2000,S300244,F,white,11A,ohio,0
2000,S300245,M,white,12A,illinois,0
2000,S300246,F,white,11A,michigan,0
2000,S300247,F,white,11B,texas,0
2000,S300248,F,white,11A,california,0
2000,S300249,F,white,11A,north_carolina,0
2000,S300253,F,white,12A,pennsylvania,0
2000,S300254,M,white,11A,north_carolina,1
2000,S300255,F,white,11A,illinois,0
2000,S300257,M,white,12B,california,0
2000,S300259,F,white,12B,california,0
2000,S300260,M,white,11B,north_carolina,0
2000,S300262,M,white,11A,pennsylvania,1
2000,S300263,F,white,11B,illinois,0
2000,S300264,F,white,12B,california,0
2000,S300265,F,white,11B,new_york,0
2000,S300267,M,white,11A,north_carolina,0
2000,S300268,F,white,11A,pennsylvania,0
2000,S300270,M,white,11B,ohio,0
2000,S300271,F,white,11A,ohio,1
2000,S300272,F,white,11B,texas,0
2000,S300273,F,white,11A,new_york,0
2000,S300274,F,white,11B,california,0
2000,S300277,M,white,11B,michigan,0
2000,S300278,F,white,12B,florida,0
2000,S300279,M,white,11A,texas,0
2000,S300280,M,white,12B,ohio,0
2000,S300281,F,white,12A,new_york,0
2000,S300284,F,white,12B,illinois,0
2000,S300285,M,white,11B,texas,0
2000,S300286,M,white,12B,texas,0
2000,S300287,M,white,11A,georgia,0
2000,S300290,M,white,11B,ohio,0
2000,S300291,F,white,11B,north_carolina,0
2000,S300292,M,white,12B,georgia,0
2000,S300293,M,white,12B,california,1
2000,S300295,F,white,11A,new_york,0
2000,S300296,F,white,12B,pennsylvania,0
2000,S300297,F,white,11B,california,0
2000,S300299,M,white,11A,ohio,0
2000,S300300,M,white,12B,ohio,0
2000,S300301,F,white,12A,pennsylvania,0
2000,S300303,F,white,12B,ohio,0
2000,S300304,F,white,12A,michigan,0
2000,S300305,F,white,11A,california,0
2000,S300306,M,white,11A,new_york,0
2000,S300307,F,white,12B,ohio,0
2000,S300308,F,white,12A,california,0
2000,S300309,F,white,11A,new_york,0
2000,S300311,F,white,12B,georgia,0
2000,S300312,F,white,12A,georgia,0
2000,S300313,M,white,11B,illinois,0
2000,S300314,F,white,12A,pennsylvania,0
2000,S300315,F,white,12B,new_york,0
2000,S300317,F,white,11A,california,0
2000,S300319,F,white,12B,florida,0
2000,S300321,F,white,11A,georgia,0
2000,S300322,M,white,12B,new_york,0
2000,S300323,M,white,12B,north_carolina,0
2000,S300324,F,white,11B,north_carolina,0
2000,S300325,F,white,12A,illinois,0
2000,S300326,F,white,11A,pennsylvania,0
2000,S300327,F,white,12B,north_carolina,0
2000,S300328,F,white,12A,new_york,0
2000,S300329,M,white,11B,new_york,0
2000,S300330,M,white,11A,california,0
2000,S300331,M,white,11B,california,0
2000,S300333,M,white,11B,illinois,0
2000,S300334,M,white,11A,pennsylvania,0
2000,S300335,F,white,11B,michigan,0
2000,S300337,F,white,12A,texas,0
2000,S300338,M,white,12B,illinois,0
2000,S300339,F,white,11A,pennsylvania,0
2000,S300340,F,white,11A,north_carolina,0
2000,S300341,F,white,11B,pennsylvania,0
2000,S300342,F,white,11A,north_carolina,0
2000,S300343,M,white,12A,pennsylvania,0
2000,S300344,M,white,12A,ohio,0
2000,S300345,M,white,12A,texas,0
2000,S300346,M,white,11B,new_york,0
2000,S300347,M,white,12B,new_york,0
2000,S300349,M,white,11B,illinois,0
2000,S300351,M,white,12B,ohio,0
2000,S300352,F,white,12A,north_carolina,0
2000,S300353,F,white,11B,pennsylvania,0
2000,S300354,M,white,12A,florida,1
2000,S300355,F,white,12B,michigan,0
2000,S300356,F,white,11A,michigan,0
2000,S300357,F,white,12A,ohio,0
2000,S300359,F,white,11A,texas,0
2000,S300360,F,white,12A,ohio,0
2000,S300361,M,white,12B,north_carolina,0
2000,S300366,F,white,11A,pennsylvania,0
2000,S300367,M,white,11A,michigan,0
2000,S300368,M,white,11A,california,0
2000,S300369,M,white,12A,pennsylvania,0
2000,S300370,F,white,12B,new_york,0
2000,S300371,M,white,11B,florida,0
2000,S300372,M,white,11A,texas,0
2000,S300373,M,white,12B,california,0
2000,S300374,F,white,12A,pennsylvania,0
2000,S300375,M,white,11B,new_york,0
2000,S300378,F,white,12B,ohio,0
2000,S300379,F,white,11B,texas,0
2000,S300380,F,white,11A,ohio,0
2000,S300381,F,white,12A,georgia,0
2000,S300382,M,white,11A,pennsylvania,0
2000,S300383,F,white,11A,pennsylvania,0
2000,S300384,M,white,11A,california,0
2000,S300385,F,white,12B,north_carolina,0
2000,S300387,M,white,12B,pennsylvania,0
2000,S300388,F,white,12A,michigan,0
2000,S300389,F,white,11B,pennsylvania,0
2000,S300390,M,white,11A,illinois,0
2000,S300391,M,white,12B,florida,0
2000,S300392,M,white,11A,pennsylvania,0
2000,S300394,M,white,12B,north_carolina,0
2000,S300395,M,white,11A,north_carolina,0
2000,S300396,F,white,12B,florida,0
2000,S300397,M,white,12A,california,0
2000,S300398,F,white,12B,california,0
2000,S300399,F,white,11A,georgia,0
2000,S300401,F,white,12A,texas,0
2000,S300402,M,white,11B,florida,0
2000,S300405,F,white,12A,ohio,0
2000,S300408,F,white,11A,florida,0
2000,S300409,M,white,11A,florida,0
2000,S300410,M,white,11B,florida,0
2000,S300412,F,white,11B,north_carolina,0
2000,S300414,F,white,12A,ohio,0
2000,S300415,M,white,11B,texas,0
2000,S300416,M,white,12B,texas,0
2000,S300417,M,white,11B,texas,0
2000,S300420,M,white,11B,michigan,0
2000,S300421,M,white,11B,michigan,0
2000,S300423,F,white,11B,new_york,0
2000,S300424,M,white,12B,north_carolina,0
2000,S300425,M,white,11B,florida,0
2000,S300426,M,white,11A,california,0
2000,S300427,F,white,11A,north_carolina,0
2000,S300433,M,white,11A,california,0
2000,S300434,F,white,11B,new_york,0
2000,S300435,F,white,12A,texas,0
2000,S300436,M,white,12A,ohio,0
2000,S300437,M,white,12B,michigan,0
2000,S300438,F,white,11A,texas,0
2000,S300439,F,white,12B,north_carolina,0
2000,S300440,F,white,11A,california,0
2000,S300443,F,white,12A,ohio,0
2000,S300445,M,white,12B,pennsylvania,0
2000,S300446,M,white,11B,florida,0
2000,S300447,F,white,12A,florida,0
2000,S300449,F,white,12B,california,0
2000,S300450,M,white,11A,new_york,0
2000,S300455,F,white,12B,ohio,0
2000,S300456,F,white,11A,michigan,0
2000,S300457,F,white,11A,pennsylvania,0
2000,S300458,F,white,11B,new_york,0
2000,S300459,M,white,12A,illinois,0
2000,S300460,M,white,12B,pennsylvania,0
2000,S300463,M,white,11B,georgia,0
2000,S300466,M,white,11B,georgia,0
2000,S300467,M,white,11A,florida,0
2000,S300469,F,white,11B,ohio,0
2000,S300470,M,white,12A,north_carolina,0
2000,S300471,F,white,11A,michigan,0
2000,S300472,F,white,11A,north_carolina,0
2000,S300473,M,white,11B,michigan,0
2000,S300474,F,white,12B,california,0
2000,S300475,F,white,12B,texas,1
2000,S300476,M,white,11B,illinois,0
2000,S300480,F,white,11B,michigan,0
2000,S300482,M,white,12B,north_carolina,0
2000,S300483,M,white,11A,north_carolina,0
2000,S300485,F,white,11A,california,0
2000,S300486,M,white,11B,michigan,0
2000,S300487,F,white,11A,illinois,0
2000,S300488,F,white,12B,georgia,0
2000,S300489,F,white,12A,ohio,0
2000,S300490,M,white,12B,georgia,0
2000,S300494,M,white,11B,california,0
2000,S300495,F,white,12A,illinois,0
2000,S300496,F,white,11A,michigan,0
2000,S300498,F,white,12A,north_carolina,0
2000,S300499,M,white,12A,georgia,0
2000,S300500,F,white,11B,illinois,0
2000,S300502,F,white,12B,north_carolina,0
2000,S300503,F,white,11A,new_york,0
2000,S300504,M,white,11A,georgia,0
2000,S300506,M,white,12B,michigan,0
2000,S300507,M,white,11B,north_carolina,1
2000,S300510,M,white,12B,california,0
2000,S300511,M,white,12A,new_york,0
2000,S300512,M,white,12B,north_carolina,0
2000,S300513,M,white,11B,north_carolina,0
2000,S300515,M,white,12A,ohio,0
2000,S300516,M,white,11B,pennsylvania,0
2000,S300517,M,white,12A,texas,0
2000,S300518,M,white,11B,north_carolina,0
2000,S300520,F,white,12B,ohio,0
2000,S300521,M,white,11B,new_york,0
2000,S300522,F,white,11A,illinois,0
2000,S300524,M,white,11A,texas,0
2000,S300525,M,white,11B,north_carolina,0
2000,S300526,F,white,12A,new_york,0
2000,S300527,M,white,11B,ohio,0
2000,S300528,M,white,11B,pennsylvania,0
2000,S300529,F,white,11B,texas,0
2000,S300530,M,white,11B,texas,0
2000,S300532,F,white,12B,new_york,1
2000,S300534,M,white,11A,texas,0
2000,S300535,M,white,11B,michigan,0
2000,S300536,F,white,12B,texas,1
2000,S300538,M,white,11B,texas,0
2000,S300539,F,white,11A,illinois,0
2000,S300542,F,white,11B,california,0
2000,S300543,M,white,11A,california,0
2000,S300544,F,white,12A,texas,0
2000,S300545,F,white,12A,north_carolina,0
2000,S300546,M,white,11A,california,0
2000,S300547,F,white,12A,florida,0
2000,S300549,M,white,11A,texas,0
2000,S300550,M,white,11A,texas,0
2000,S300551,F,white,12B,illinois,0
2000,S300552,M,white,11B,north_carolina,0
2000,S300553,M,white,12B,new_york,0
2000,S300555,F,white,11B,florida,0
2000,S300556,M,white,12A,illinois,0
2000,S300557,M,white,11B,florida,0
2000,S300558,F,white,11B,texas,0
2000,S300559,M,white,12B,florida,0
2000,S300560,F,white,12B,california,0
2000,S300561,F,white,11B,florida,0
2000,S300562,M,white,11B,michigan,0
2000,S300565,F,white,11B,florida,0
2000,S300566,F,white,12A,illinois,0
2000,S300567,F,white,12B,ohio,0
2000,S300568,F,white,11B,michigan,0
2000,S300569,M,white,12A,ohio,0
2000,S300570,M,white,11B,new_york,0
2000,S300572,F,white,12A,michigan,0
2000,S300574,F,white,12B,illinois,0
2000,S300576,F,white,12B,florida,0
2000,S300577,M,white,12B,new_york,0
2000,S300578,F,white,11B,ohio,0
2000,S300579,F,white,11A,ohio,0
2000,S300582,M,white,11A,florida,0
2000,S300583,F,white,11A,new_york,0
2000,S300584,M,white,11B,ohio,0
2000,S300585,M,white,12B,new_york,0
2000,S300586,F,white,11A,california,0
2000,S300588,M,white,11B,ohio,0
2000,S300589,F,white,11B,illinois,0
2000,S300591,M,white,11A,california,0
2000,S300592,M,white,12B,new_york,0
2000,S300593,F,white,11A,california,0
2000,S300594,M,white,11B,georgia,0
2000,S300595,F,white,11B,california,0
2000,S300596,M,white,11B,california,0
2000,S300598,F,white,12B,texas,0
2000,S300599,M,white,12B,new_york,0
2000,S300600,F,white,12B,michigan,0
2000,S300601,F,white,11B,california,0
2000,S300602,M,white,12B,pennsylvania,0
2000,S300603,F,white,12A,california,0
2000,S300605,M,white,12B,texas,0
2000,S300606,F,white,11B,texas,0
2000,S300607,M,white,11B,north_carolina,0
2000,S300608,M,white,12B,new_york,0
2000,S300609,F,white,12A,new_york,0
2000,S300610,F,white,11B,new_york,0
2000,S300613,F,white,11A,north_carolina,0
2000,S300614,F,white,11A,illinois,0
2000,S300615,M,white,12B,north_carolina,0
2000,S300616,M,white,11A,north_carolina,0
2000,S300619,F,white,11B,california,0
2000,S300620,F,white,12A,pennsylvania,0
2000,S300622,F,white,11B,texas,0
2000,S300623,M,white,11A,michigan,0
2000,S300624,F,white,11A,texas,0
2000,S300625,F,white,12B,pennsylvania,0
2000,S300628,M,white,11A,pennsylvania,0
2000,S300629,M,white,11B,illinois,0
2000,S300630,M,white,12B,ohio,0
2000,S300631,F,white,12A,illinois,0
2000,S300634,M,white,12B,ohio,0
2000,S300635,F,white,12B,illinois,0
2000,S300636,F,white,11A,pennsylvania,0
2000,S300637,F,white,12B,north_carolina,0
2000,S300638,M,white,12B,illinois,0
2000,S300639,F,white,11B,texas,0
2000,S300641,F,white,11B,california,0
2000,S300643,M,white,12A,michigan,0
2000,S300644,F,white,12B,california,0
2000,S300645,M,white,12B,pennsylvania,0
2000,S300647,M,white,11B,pennsylvania,0
2000,S300648,F,white,12A,michigan,0
2000,S300649,M,white,11B,new_york,0
2000,S300654,F,white,12A,pennsylvania,0
2000,S300656,M,white,12B,california,0
2000,S300657,M,white,12B,north_carolina,0
2000,S300658,M,white,11A,north_carolina,0
2000,S300660,M,white,11A,new_york,0
2000,S300663,F,white,11A,florida,0
2000,S300665,M,white,12A,florida,0
2000,S300669,F,white,11B,north_carolina,0
2000,S300670,M,white,11B,north_carolina,0
2000,S300671,M,white,11A,new_york,0
2000,S300673,M,white,12A,north_carolina,0
2000,S300674,M,white,11A,illinois,0
2000,S300675,M,white,11B,north_carolina,0
2000,S300676,F,white,11A,ohio,0
2000,S300677,M,white,11B,new_york,0
